Input Name,Input Address,Title,Rating,Reviews,Price Level,Tags,price_level_mapped,price_level_missing,rating_missing,reviews_missing
OISHI - HVIDOVRE,"Laurits Olsens Vej 1, st. 26, 2650 Hvidovre",OISHI Sushi,3.5,145.0,,,2.0,True,True,False
McDonald's Fields,"Arne Jacobsens Allé 12, 2300 København S",McDonald's Fields,3.5,413.0,,", , , , , , , , , ",2.0,True,True,False
SENSU SUSHI ApS,"Richard Mortensens Vej 78K, 2300 København S",Sensu Sushi,3.5,223.0,,", , , , , , , , , ",2.0,True,True,False
Muban Thai ApS,"Sluseholmen 16A, 2450 København SV",Muban Thai,3.5,131.0,100-200 kr a persona,", , , , , , , , ",1.0,False,True,False
The Ancestrale ApS,"Oehlenschlægersgade 12, st. th, 1663 København V",Ancestrale,3.5,245.0,,", , , , , , , , , ",2.0,True,True,False
Din Far ApS,"Strandlodsvej 42A, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Mad & Kaffe Lyngby ApS,"Lyngby Storcenter 1, st. 20, 2800 Kongens Lyngby",Mad & Kaffe Lyngby,3.5,60.0,,", ",2.0,True,True,False
Donda,"Strandgade 20, st. tv, 1401 København K",DONDA KHANA,3.5,246.0,,", , , , , , , , , ",2.0,True,True,False
Restaurant Pakhuset,"Brænderigænget 3, 3740 Svaneke",Restaurant Pakhuset,3.5,782.0,,", , , , , , , ",2.0,True,True,False
Cucurucho ApS,"Hovedgaden 112, 3220 Tisvildeleje",,3.5,5.0,,,2.0,True,True,True
MAX Burger,"Banegårdspladsen 6, 1570 København V",Max Hamburger,3.5,1.102,,", , , , , , , , , ",2.0,True,True,False
Skipperkroen,"Nyhavn 27, 1051 København K",Skipperkroen,3.5,1.156,,", , , , , , , , , ",2.0,True,True,False
Flindt & Ørsted ApS,"Nørre Farimagsgade 6, 1364 København K",Flindt & Ørsted,3.5,396.0,,", , , , , , , , , ",2.0,True,True,False
Ganløse Pizza ApS,"Ganløse, 3660 Stenløse",Ganløse Pizzaria & Grillbar,3.5,97.0,1-100 kr a persona,,1.0,False,True,False
ABU KEBAB,"Kalvebod Brygge 59, 1560 København V",Abu Kebab,3.5,19.0,,,2.0,True,True,False
Watami Valby,"Valby Langgade 80, 2500 Valby",Watami Valby,3.5,293.0,300-400 kr a persona,", , , , , ",3.0,False,True,False
HongFa ApS,"Jyllingevej 77, 2720 Vanløse",,3.5,5.0,,,2.0,True,True,True
ÆRLIGT Frederikssund,"Amsterdamhusene 1, 3600 Frederikssund",Ærligt,3.5,260.0,,", ",2.0,True,True,False
Bella Luna,"Nyvej 16A, 3360 Liseleje",Bella Luna,3.5,232.0,100-200 kr a persona,", , , , ",1.0,False,True,False
Restaurant Safari ApS,"Baggesensgade 9, 2200 København N",SAFARI,3.5,220.0,,", , , , , , , , , ",2.0,True,True,False
Ramen To Biiru Østerbro,"Victor Borges Plads 6, st., 2100 København Ø",Ramen to Bíiru Østerbro,3.5,528.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Restarant Marv&Ben,"Snaregade 4, kl., 1205 København K",Marv & Ben,3.5,1.776,,,2.0,True,True,False
Fabro Pasta,"Borgergade 134, st. 1, 1300 København K",Fabro,3.5,961.0,100-200 kr a persona,", , , , , , , , ",1.0,False,True,False
Byens Deli ApS,"Stationsvej 5, 3460 Birkerød",Byens Deli,3.5,55.0,,,2.0,True,True,False
Tolv Haner ApS,"Rantzausgade 56, 2200 København N",Kølsters Tolv Haner,3.5,645.0,1-100 kr a persona,", , , , , , , , , ",1.0,False,True,False
Deep 2 Indisk Restaurant,"Amagerbrogade 16, 2300 København S",Deep Indian,3.5,386.0,200-300 kr a persona,", , , , , , , , , ",2.0,False,True,False
Cafeen af 26/11 aps,"Ålekistevej 96, st., 2720 Vanløse",,3.5,5.0,,,2.0,True,True,True
Barlie ApS,"Fredericiagade 78, 1310 København K",Bottega Barlie,3.5,278.0,,", , , , , , , , , ",2.0,True,True,False
Cafe Vivaldi Nørreport,"Frederiksborggade 14, 1360 København K",Cafe Vivaldi,3.5,655.0,200-300 kr a persona,", , , , , , , , , ",2.0,False,True,False
Restaurant Bolværket,"Peter Fjelstrups Vej 12, 3250 Gilleleje",Spisehuset Bolværket,3.5,170.0,,,2.0,True,True,False
Wedo Valby,"Valby Langgade 36, st. 1, 2500 Valby",Wedo Valby,3.5,95.0,100-200 kr a persona,", ",1.0,False,True,False
Restaurant Maison,"Dronningens Tværgade 43, st., 1302 København K",Maison,3.5,178.0,Più di 1000 kr a persona,", , , , , , , , , ",5.0,False,True,False
Ni-Hao ApS,"Nærum Hovedgade 53, 2850 Nærum",Nihao Sushi & Wok,3.5,292.0,200-300 kr a persona,", , , ",2.0,False,True,False
Restaurant Flammen Glostrup ApS,"Hovedvejen 114, st., 2600 Glostrup",Restaurant Flammen,3.5,1.678,200-300 kr a persona,", , , , , , , , , ",2.0,False,True,False
Fattys,"Njalsgade 19D, 2300 København S",Fatty’s,3.5,404.0,,", , , , , , , , , ",2.0,True,True,False
Kapelvej 1 ApS,"Kapelvej 1, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Restaurant Ciao ApS,"Chrst Boecksvej 1, 3480 Fredensborg",Pizzeria Ciao,3.5,227.0,100-200 kr a persona,,1.0,False,True,False
Brooklyn Bar & Restaurant,"Toldbodgade 3, 1253 København K",Brooklyn Bar Copenhagen,3.5,237.0,200-300 kr a persona,", , , , , , , , , ",2.0,False,True,False
Collins Burger ApS,"Østerbrogade 149, 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
Flying Sushi,"Stationstorvet 20, 2620 Albertslund",Flying Sushi,3.5,90.0,200-300 kr a persona,,2.0,False,True,False
Yaffa ApS,"Gråbrødretorv 16, kl., 1154 København K",Yaffa,3.5,444.0,,", , , , , , , , , ",2.0,True,True,False
Ølstauan,"Havnegade 15, st., 3770 Allinge",Ølstauan,3.5,357.0,200-300 kr a persona,", , , ",2.0,False,True,False
J.D Holmberg ApS,"Rosengården 12, 1174 København K",,3.5,5.0,,,2.0,True,True,True
Viadukt ApS,"Taastrup Hovedgade 92, st. mf, 2630 Taastrup",Cafe Viadukt,3.5,490.0,,", , , , , ",2.0,True,True,False
Asserbo Grill ApS,"Liselejevej 9B, 3360 Liseleje",Asserbo Grill & Pizza,3.5,241.0,100-200 kr a persona,,1.0,False,True,False
Café Munk,"Nørre Farimagsgade 55, 1364 København K",Café Munk,3.5,679.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Shabaz kaffebar,"Østerbrogade 124, 2100 København Ø",Shabaz Kaffebar,3.5,45.0,100-200 kr a persona,,1.0,False,True,False
Restaurant Udsigten Kystvejen ApS,"Roholmsvej 7, 2620 Albertslund",,3.5,5.0,,,2.0,True,True,True
La Coruna Tandoori ApS,"Enghavevej 64, 1674 København V",La Coruna,3.5,141.0,100-200 kr a persona,", ",1.0,False,True,False
Restaurant KOAN ApS,"Langeliniekaj 5, 2100 København Ø",Restaurant Koan,3.5,136.0,,", , , , , , , , , ",2.0,True,True,False
DEJ Valby,"Gammel Køge Landevej 22, 2500 Valby",Dej,3.5,77.0,100-200 kr a persona,,1.0,False,True,False
Linje14 ApS,"Strandvejen 169B, st. th, 2900 Hellerup",,3.5,5.0,,,2.0,True,True,True
Tranquilo,"Flæsketorvet 13A, 1711 København V",Kødbyens Øl & Cocktailbar,3.5,67.0,,", ",2.0,True,True,False
Oscar By Night,"Amagerbrogade 4, 2300 København S",OSCAR BY NIGHT PIZZA HOUSE,3.5,171.0,100-200 kr a persona,", , , , ",1.0,False,True,False
Fish Sushi ApS,"Ugandavej 111, 2770 Kastrup",Fish Sushi,3.5,768.0,,,2.0,True,True,False
McDonald's Glostrup,"Mjølnersvej 2, 2600 Glostrup",McDonald's Glostrup,3.5,1.954,,", , , , , , , , , ",2.0,True,True,False
O'snacks 2,"Nørrebrogade 98, 2200 København N",O'Snacks,3.5,203.0,1-100 kr a persona,", , , , , , , ",1.0,False,True,False
Luca Lyngby,"Lyngby Hovedgade 78, 2800 Kongens Lyngby",Trattoria Luca,3.5,316.0,,", , , , , , , , , ",2.0,True,True,False
Wrap House ApS,"Istedgade 58, 1650 København V",Wrap House,3.5,317.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Madonna Burgerbar,"Gefionsvej 45E, 3000 Helsingør",Madonna Burgerbar,3.5,306.0,100-200 kr a persona,,1.0,False,True,False
Kanagawa ApS,"Vesterbrogade 89, st. tv, 1620 København V",Kanagawa sushi Vesterbro,3.5,730.0,,", , , , , , , , , ",2.0,True,True,False
Celik ApS,"Mikkel Bryggers Gade 5A, kl., 1460 København K",,3.5,5.0,,,2.0,True,True,True
Restaurant SULT,"Vognmagergade 8B, 1120 København K",Sult,3.5,1.107,,", , , , , , , , , ",2.0,True,True,False
Restaurant Lynetten v. Bistro Couloir,"Refshalevej 200, 1432 København K",Restaurant Lynetten,3.5,702.0,200-300 kr a persona,", , , , , ",2.0,False,True,False
Minas Nørrebrogade 72 ApS,"Nørrebrogade 72, st. tv, 2200 København N",Minas Kaffebar,3.5,291.0,1-100 kr a persona,", , , , , , , , , ",1.0,False,True,False
Parmas Pizza,"Hvidovrevej 164, 2650 Hvidovre",Parmas Pizza Grill Bar,3.5,136.0,,,2.0,True,True,False
Fitnesso Food ApS,"Nørrebrogade 227, 2200 København N",Fitnessofood,3.5,155.0,,", , , , ",2.0,True,True,False
Frankies Pizza Grønnegade,"Grønnegade 33, 1107 København K",Frankies,3.5,380.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Pincho Nation Axeltorv,"Axeltorv 8, st., 1609 København V",Pincho Nation,3.5,502.0,200-400 kr a persona,", , , , , , , , , ",2.0,False,True,False
Gastrotrucken Skudehavnsvej,"Skudehavnsvej 15A, 2150 Nordhavn",Gastrotrucken,3.5,3.0,,,2.0,True,True,False
DSD & MS Drift ApS,"Christians Brygge 5, 1219 København K",,3.5,5.0,,,2.0,True,True,True
Sixpence Cafe og Restaurant,"Brøndbyøster Torv 37, 2605 Brøndby",Sixpence,3.5,409.0,100-200 kr a persona,", , , ",1.0,False,True,False
Gothersgade 40 ApS,"Gothersgade 40, st., 1123 København K",It's Burger,3.5,708.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Qinyang ApS,"Kongevejs-Centret 2, 2970 Hørsholm",,3.5,5.0,,,2.0,True,True,True
Kebabish ApS,"Vesterbrogade 13, 1620 København V",Kebabish,3.5,2.402,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Restaurant Mellemfortet,"Sejlklubvej 6, 2450 København SV",Tutten på Mellemfortet,3.5,393.0,100-200 kr a persona,", , , ",1.0,False,True,False
La Tre Street Kitchen,"Studiestræde 11, st. th, 1455 København K",La Tre Street Kitchen,3.5,833.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Foodi Koncept ApS,"Dyrehavsbakken 33, 2930 Klampenborg",,3.5,5.0,,,2.0,True,True,True
Corsa Pizza ApS,"Islands Brygge 83B, 2300 København S",Corsa pizza,3.5,147.0,,", , , , , , , , , ",2.0,True,True,False
Nordisk Trade ApS,"Kalvebod Brygge 59, 1., 1560 København V",,3.5,5.0,,,2.0,True,True,True
Zi Yang ApS,"Slotsherrensvej 101, 2720 Vanløse",Zi Yang,3.5,497.0,,", ",2.0,True,True,False
Columbia CPH,"Peter Bangs Vej 223, 2500 Valby",Columbia Valby,3.5,130.0,100-200 kr a persona,", , , , , ",1.0,False,True,False
iBagel & Souvenir ApS,"Vesterbrogade 6D, 1620 København V",iBagel,3.5,464.0,1-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Dalforno ApS,"Værnedamsvej 9, st. 2, 1819 Frederiksberg C",,3.5,5.0,,,2.0,True,True,True
CPH Grill ApS,"Tagensvej 100, 2200 København N",CPH Grill,3.5,94.0,100-200 kr a persona,", , , ",1.0,False,True,False
Midtown Service CPH ApS,"Nørre Voldgade 46, st., 1358 København K",,3.5,5.0,,,2.0,True,True,True
D'angelo,"Stengade 22A, 3000 Helsingør",D'Angelo,3.5,367.0,,", , , , , , , , , ",2.0,True,True,False
Aamanns Køkken,"Refshalevej 163A, 1432 København K",Aamanns Køkken & Event,3.5,82.0,,,2.0,True,True,False
Bixen 1981 ApS,"Fabriksområdet 102A, 1440 København K",,3.5,5.0,,,2.0,True,True,True
Cafe Robert ApS,"Vesterbrogade 161, 1800 Frederiksberg C",Hos Robert,3.5,97.0,1-100 kr a persona,,1.0,False,True,False
Europa 1989 A/S,"Amagertorv 1, 1160 København K",Cafe Europa,3.5,1.242,200-300 kr a persona,", , , , , , , , , ",2.0,False,True,False
Norrlyst ApS,"Kompagnistræde 8, kl. tv, 1208 København K",Norrlyst,3.5,771.0,,", , , , , , , , , ",2.0,True,True,False
Shawafel ApS,"Islands Brygge 27, 2300 København S",Shawafël,3.5,521.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
ÖZ KONYA 2 ApS,"Rødovre Centrum 1C, st. 86, 2610 Rødovre",Öz Konya Kebab Rødovre,3.5,102.0,,", , , ",2.0,True,True,False
"Ramen To Biiru, Frederiksberg","Bentzonsvej 23, 2000 Frederiksberg",Ramen to Bíiru Frederiksberg,3.5,354.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Wami Sushi ApS,"Islands Brygge 81B, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Italian Street Food ApS,"Bratskovvej 36, st., 2720 Vanløse",Trattoria - Pizzeria “Italian Street Treats”,3.5,211.0,,", , , , , , ",2.0,True,True,False
Garden Cph ApS,"Gothersgade 87, 1123 København K",,3.5,5.0,,,2.0,True,True,True
Rudebites ApS,"Tuborg Bakkedrag 24, 1. tv, 2900 Hellerup",,3.5,5.0,,,2.0,True,True,True
Lassie Bar,"Hollænderdybet 7, 2300 København S",Lassie Bar,3.5,117.0,1-100 kr a persona,,1.0,False,True,False
Bistro Cocorico I/S,"Blegdamsvej 128, 2100 København Ø",Bistro Cocorico,3.5,252.0,,", , , , , , , , , ",2.0,True,True,False
The Burger Hvidovre,"Nordlundsvej 39, 2650 Hvidovre",The Burger,3.5,339.0,100-200 kr a persona,", , , , , , , ",1.0,False,True,False
CPH 6,"Lufthavnsboulevarden 7, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Panda Express ApS,"Amagerfælledvej 16, 2300 København S",Panda Take Away,3.5,66.0,100-200 kr a persona,", , , , , ",1.0,False,True,False
Frankies Pizza Strøget,"Nygade 6, 1., 1164 København K",Frankies,3.5,766.0,,", , , , , , , , , ",2.0,True,True,False
Aroy Dee Thai Take Away Aps,"Store Torvegade 6A, 3700 Rønne","Aroy Dee Thai Takeaway,Restaurant og Minimarked",3.5,211.0,,", , ",2.0,True,True,False
Gilleje smørrebrød v/ Henrik gotfred,"Gilleleje Hovedgade 2C, 2. th, 3250 Gilleleje",Gilleleje Smørrebrød,3.5,24.0,,,2.0,True,True,False
Moncur Food ApS,"Søborg Hovedgade 220, 2860 Søborg",,3.5,5.0,,,2.0,True,True,True
Vaest ApS,"Sigurdsgade 39, 2200 København N",,3.5,5.0,,,2.0,True,True,True
Lamfuz Aps,"Turesensgade 6, st. tv, 1368 København K",Lamfuz,3.5,97.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
CHP 5,"Lufthavnsboulevarden 4, 2770 Kastrup",,3.5,5.0,,,2.0,True,True,True
Bella Milano Ishøj ApS,"Vejlebrovej 110, 2635 Ishøj",Bella Milano,3.5,20.0,1-100 kr a persona,,1.0,False,True,False
Nat&Nat Sandwich ApS,"Strandvejen 94, 2900 Hellerup",Nat & Nat Sandwich,3.5,20.0,1-100 kr a persona,,1.0,False,True,False
Pardesi,"Langhusvej 38A, 2700 Brønshøj",Pardesi Nashta point,3.5,56.0,1-100 kr a persona,", , , , , , , , , ",1.0,False,True,False
Restaurant Furesøbad ApS,"Frederiksborgvej 101, 3500 Værløse",Restaurant Furesøbad,3.5,1.542,200-300 kr a persona,", , , , , , , , , ",2.0,False,True,False
Bar 42 Vesterbro ApS,"Sønder Boulevard 42, 1720 København V",Bar 42,3.5,161.0,1-100 kr a persona,", , , ",1.0,False,True,False
Brasserie Saigon ApS,"Vesterbrogade 48, 1620 København V",Brasserie Saigon,3.5,239.0,,", , , , , , , , , ",2.0,True,True,False
Kebab 2000,"Hovedgaden 490, 2640 Hedehusene",Kebab 2000,3.5,323.0,1-100 kr a persona,,1.0,False,True,False
THP Group ApS,"Dalslandsgade 8F, st. 101, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Datoselskabet 140225 ApS,"Mimersgade 116, 3. th, 2200 København N",,3.5,5.0,,,2.0,True,True,True
GRØD Birkegade,"Birkegade 2, st. th, 2200 København N",Grød Birkegade,3.5,162.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Jais madhus ApS,"Sifs Plads 3, 2100 København Ø",Jais Madhus Thai Take away,3.5,155.0,100-200 kr a persona,", , , , , , ",1.0,False,True,False
Hooked - Carlsberg byen,"Købkes Plads 36, 1799 København V",Fiskerestaurant Hooked Carlsberg byen,3.5,299.0,,", , , , , , , , , ",2.0,True,True,False
Haralds ApS,"Bispeparken 2, st. th, 2400 København NV",H/F Aldersro,3.5,6.0,,,2.0,True,True,False
Zocalo Falkoner Allé,"Falkoner Alle 80, st. tv, 2000 Frederiksberg",Zócalo - Fresh Happy Mex,3.5,932.0,,", , , , , , , , , ",2.0,True,True,False
L&M Restaurant ApS,"Bellahøjvej 20, 2700 Brønshøj",,3.5,5.0,,,2.0,True,True,True
Killer Kebab,"Viktoriagade 11, st. tv, 1655 København V",Killer Kebab - Vesterbro,3.5,785.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Izumi Ballerup ApS,"Banegårdspladsen 4, 2750 Ballerup",Izumi,3.5,187.0,,", , , , , , ",2.0,True,True,False
Cinco København ApS,"Vesterbrogade 35, st., 1620 København V",Cinco København,3.5,144.0,,", , , , , , , , , ",2.0,True,True,False
El Tapeo de Cervantes ApS,"Vesterbrogade 42, st., 1620 København V",El Tapeo de Cervantes,3.5,257.0,,", , , , , , , , , ",2.0,True,True,False
ISHØJ TYRKISK RESTAURANT BAM APS,"Jægerbuen 26, 2635 Ishøj",Ishøj Tyrkisk Restaurant ( BAM ) ApS,3.5,503.0,100-200 kr a persona,", , , , , , ",1.0,False,True,False
Hidmona Restaurant,"Griffenfeldsgade 7, 2200 København N",Hidmona Eritrean & Ethiopian Restaurant,3.5,878.0,,", , , , , , , , , ",2.0,True,True,False
O'Snacks,"Falkoner Alle 12B, st. tv, 2000 Frederiksberg",O'Snacks,3.5,87.0,100-200 kr a persona,", ",1.0,False,True,False
Momo Wok ApS,"Frederiksberggade 15, st. th, 1459 København K",,3.5,5.0,,,2.0,True,True,True
Restaurant 1733,"Nybrogade 14, 1203 København K",Restaurant 1733,3.5,1.457,200-400 kr a persona,", , , , , , , , , ",2.0,False,True,False
Columbia : Pakistansk Mad ApS,"Hovedvejen 150, 2600 Glostrup",Columbia Pizza Glostrup,3.5,438.0,100-200 kr a persona,", , , , ",1.0,False,True,False
Gastrohuset,"Stadionvej 22, 3730 Nexø",Gastrohuset : Nexø Hallen,3.5,5.0,,,2.0,True,True,True
Restaurant Ellegaarden,"Ellegårdsvej 10, 3400 Hillerød",Restaurant Ellegården,3.5,284.0,300-400 kr a persona,,3.0,False,True,False
Puls Kitchen & Bar ApS,"Arne Jacobsens Allé 9, 2300 København S",Puls Kitchen & Bar,3.5,419.0,,", , , , , , , , ",2.0,True,True,False
JuJu ApS,"Øster Farimagsgade 8, st., 2100 København Ø",,3.5,5.0,,,2.0,True,True,True
Eat Thai ApS,"Toldbodgade 7, 1253 København K",,3.5,5.0,,,2.0,True,True,True
Burger King Brøndby,"Søndre Ringvej 41A, 2605 Brøndby",Søndre Ringvej 41A,3.5,5.0,,,2.0,True,True,True
Chili Albertslund ApS,"Stationstorvet 27, 2620 Albertslund",Chili Kebab & Burger Albertslund,3.5,91.0,1-100 kr a persona,,1.0,False,True,False
Deli Casa ApS,"Mørkhøjvej 111, 2860 Søborg",Delicasa,3.5,191.0,100-200 kr a persona,", , , , ",1.0,False,True,False
Teelink ApS,"Nybovej 46, 2605 Brøndby",,3.5,5.0,,,2.0,True,True,True
Ferment,"Studiestræde 18, 1455 København K","ferment - izakaya, ramen & sake bar",3.5,336.0,,", , , , , , , , , ",2.0,True,True,False
Moltkes Palæ,"Dronningens Tværgade 2, 1302 København K",Moltke's Mansion,3.5,240.0,,", , , , ",2.0,True,True,False
1 DUANGJAI,"Nyborggade 2, st., 2100 København Ø",1 Duangjai Thai Restaurant,3.5,123.0,100-200 kr a persona,", , ",1.0,False,True,False
Neksø madhus ( pizza) og cafe,"Havnen 11, 3730 Nexø",Neksø Pizza og Cafe,3.5,94.0,1-100 kr a persona,,1.0,False,True,False
Øens Have ApS,"Hf. Engly 49, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Josty,"Pile Alle 14A, 2000 Frederiksberg",Josty,3.5,329.0,,,2.0,True,True,False
Birks ApS,"I.C.Modewegs Vej 8, 2800 Kongens Lyngby",Birks,3.5,48.0,,,2.0,True,True,False
Rialto Smørrebrød ApS,"Smallegade 2, 2000 Frederiksberg",Rialto Smørrebrød,3.5,18.0,,,2.0,True,True,False
Chambre Private dining ApS,"Jernbanegade 4, 1608 København V",Chambre,3.5,11.0,,,2.0,True,True,False
Borgbjergsvej 13 ApS,"Borgbjergsvej 13, 2450 København SV",Pauli,3.5,276.0,,", , , , , , , , , ",2.0,True,True,False
UØ's fort-spiseri,"Middelgrundsfortet 1, 1433 København K",Ungdomsøen (Middelgrundsfortet),3.5,44.0,,,2.0,True,True,False
The Burger Concept BALLERUP,"Ballerup-Centret 2, 1., 2750 Ballerup",The Burger Concept,3.5,226.0,,", , , , , , , ",2.0,True,True,False
Jagger Copenhagen ApS - Strandlodsvej,"Strandlodsvej 15E, st., 2300 København S",Jagger,3.5,118.0,100-200 kr a persona,", ",1.0,False,True,False
Rebæk brasserie & bar ApS,"Kløverprisvej 92, 2650 Hvidovre",Rebæk brasserie og bar,3.5,243.0,200-300 kr a persona,", ",2.0,False,True,False
Natur Tørst,"Amagerbrogade 138, st. th, 2300 København S",Natur Tørst,3.5,196.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Bybjerggaard I/S,"Sundbylille, 3600 Frederikssund",Bybjerggård,3.5,564.0,,,2.0,True,True,False
Umi Vanløse ApS,"Jernbane Allé 48, st. th, 2720 Vanløse",Umi,3.5,484.0,,", , , , , , , , , ",2.0,True,True,False
Karlebo Kro ApS,"Karlebovej 10, 2980 Kokkedal",Karlebo Kro,3.5,214.0,,,2.0,True,True,False
"Molen, Hundested ApS","Nordre Beddingsvej 19, 3390 Hundested",Molen Hundested,3.5,109.0,100-200 kr a persona,", , , , ",1.0,False,True,False
CAFÈ DRAGØR APS,"Strandlinien 1B, 2791 Dragør",Café Dragør Sejlklub,3.5,491.0,200-300 kr a persona,", , , , , , , , , ",2.0,False,True,False
McDonald's Østerbrogade,"Østerbrogade 120, 2100 København Ø",McDonald's Østerbrogade,3.5,1.52,,", , , , , , , , , ",2.0,True,True,False
GRØD Christianshavn,"Prinsessegade 23, st. tv, 1422 København K",Grød,3.5,357.0,,", , , , , , , , , ",2.0,True,True,False
Dlet - Ballerup Centret,"Ballerup-Centret 2, st. 68, 2750 Ballerup",,3.5,5.0,,,2.0,True,True,True
Burgerbomben I/S,"Flodvej 75, 2765 Smørum",Burger Bomben,3.5,87.0,,,2.0,True,True,False
Yu ApS,"Lyngby Hovedgade 42, 2800 Kongens Lyngby",Sizuku Sushi,3.5,179.0,200-300 kr a persona,", , , , , , , , ",2.0,False,True,False
Amor Glostrup ApS,"Banegårdsvej 13, 2600 Glostrup",Sushi Amor,3.5,557.0,,", , , , , , ",2.0,True,True,False
Husted Shops - Nordre Frihavnsgade,"Nordre Frihavnsgade 36, 2100 København Ø",Husted Vin,3.5,13.0,,,2.0,True,True,False
JJfoodsolutionApS,"Christianshøjvej 22, 3500 Værløse",Spisehuset Værløse v. jjfoodsolutions ApS,3.5,4.0,,,2.0,True,True,False
Valbyparken Spiseri ApS,"Øresundsvej 64, 2. th, 2300 København S",Picniq Valbyparkens spiseri,3.5,172.0,,", , , , , , , , , ",2.0,True,True,False
Husted Shops - Lagerbutikken,"Bådehavnsgade 42A, 2450 København SV",Husted Vin - Sydhavn,3.5,43.0,,,2.0,True,True,False
The Fish Project Elsinore,"Ny Kronborgvej 2, 3000 Helsingør",The Fish Project,3.5,378.0,100-200 kr a persona,", , , , , , , , , ",1.0,False,True,False
Fromberg Aps,"Vesterbrogade 79, kl. 1, 1620 København V",Fromberg,3.5,129.0,,", , , , , , , , , ",2.0,True,True,False
Profit Prime ApS,"Vestermarksvej 30, 2300 København S",,3.5,5.0,,,2.0,True,True,True
Kolumbia Christianshavn ApS,"Torvegade 54, st., 1400 København K",,3.5,5.0,,,2.0,True,True,True
